date,day_of_week,hour_slot,visitor_count,avg_dwell_minutes,conversion_rate_pct,temperature_c,precipitation_mm,is_holiday
2023-08-25,Friday,13:00-15:00,64,13.8,71.6,11.4,0,No
2023-08-25,Friday,15:00-17:00,59,8.7,53.8,11.4,0,No
2023-08-25,Friday,17:00-19:00,60,21.8,66.0,11.4,0,No
2023-08-26,Saturday,07:00-09:00,50,11.8,51.3,12.5,2.3,No
2023-08-26,Saturday,09:00-11:00,124,14.1,60.3,12.5,2.3,No
2023-08-26,Saturday,11:00-13:00,136,17.3,54.5,12.5,2.3,No
2023-08-26,Saturday,13:00-15:00,94,13.7,64.1,12.5,2.3,No
2023-08-26,Saturday,15:00-17:00,118,18.2,54.1,12.5,2.3,No
2023-08-26,Saturday,17:00-19:00,67,16.2,70.8,12.5,2.3,No
2023-08-27,Sunday,07:00-09:00,39,14.3,57.0,18.1,3.6,No
2023-08-27,Sunday,09:00-11:00,128,7.4,50.0,18.1,3.6,No
2023-08-27,Sunday,11:00-13:00,176,8.7,66.4,18.1,3.6,No
2023-08-27,Sunday,13:00-15:00,73,17.4,63.8,18.1,3.6,No
2023-08-27,Sunday,15:00-17:00,120,15.3,59.6,18.1,3.6,No
2023-08-27,Sunday,17:00-19:00,51,17.9,67.7,18.1,3.6,No
2023-08-28,Monday,07:00-09:00,42,11.4,57.9,13.9,0,No
2023-08-28,Monday,09:00-11:00,99,13.9,49.2,13.9,0,No
2023-08-28,Monday,11:00-13:00,113,12.4,79.7,13.9,0,No
2023-08-28,Monday,13:00-15:00,55,15.4,52.0,13.9,0,No
2023-08-28,Monday,15:00-17:00,103,13.8,48.2,13.9,0,No
2023-08-28,Monday,17:00-19:00,52,13.6,59.6,13.9,0,No
2023-08-29,Tuesday,07:00-09:00,49,12.7,60.1,10.0,0.8,No
2023-08-29,Tuesday,09:00-11:00,77,12.8,62.0,10.0,0.8,No
2023-08-29,Tuesday,11:00-13:00,96,15.5,61.8,10.0,0.8,No
2023-08-29,Tuesday,13:00-15:00,68,15.9,75.5,10.0,0.8,No
2023-08-29,Tuesday,15:00-17:00,71,11.3,48.3,10.0,0.8,No
2023-08-29,Tuesday,17:00-19:00,57,12.8,59.3,10.0,0.8,No
2023-08-30,Wednesday,07:00-09:00,35,19.4,60.5,17.0,8.2,No
2023-08-30,Wednesday,09:00-11:00,44,9.9,64.0,17.0,8.2,No
2023-08-30,Wednesday,11:00-13:00,61,11.2,51.9,17.0,8.2,No
2023-08-30,Wednesday,13:00-15:00,54,12.1,67.9,17.0,8.2,No
2023-08-30,Wednesday,15:00-17:00,63,11.9,67.7,17.0,8.2,No
2023-08-30,Wednesday,17:00-19:00,31,11.6,61.0,17.0,8.2,No
2023-08-31,Thursday,07:00-09:00,30,9.6,70.1,8.7,4.6,No
2023-08-31,Thursday,09:00-11:00,81,15.7,61.7,8.7,4.6,No
2023-08-31,Thursday,11:00-13:00,88,9.1,57.6,8.7,4.6,No
2023-08-31,Thursday,13:00-15:00,76,9.7,64.7,8.7,4.6,No
2023-08-31,Thursday,15:00-17:00,74,18.4,54.7,8.7,4.6,No
2023-08-31,Thursday,17:00-19:00,35,8.1,68.9,8.7,4.6,No
2023-09-01,Friday,07:00-09:00,46,1.9,55.0,15.1,0,No
2023-09-01,Friday,09:00-11:00,108,7.0,75.5,15.1,0,No
2023-09-01,Friday,11:00-13:00,129,16.8,62.9,15.1,0,No
2023-09-01,Friday,13:00-15:00,79,12.0,77.5,15.1,0,No
2023-09-01,Friday,15:00-17:00,88,2.5,72.0,15.1,0,No
2023-09-01,Friday,17:00-19:00,56,12.3,66.5,15.1,0,No
2023-09-02,Saturday,07:00-09:00,68,8.4,55.7,20.2,0.1,No
2023-09-02,Saturday,09:00-11:00,112,10.2,53.6,20.2,0.1,No
2023-09-02,Saturday,11:00-13:00,138,13.9,63.3,20.2,0.1,No
2023-09-02,Saturday,13:00-15:00,116,14.1,55.4,20.2,0.1,No
2023-09-02,Saturday,15:00-17:00,126,12.9,67.7,20.2,0.1,No
2023-09-02,Saturday,17:00-19:00,74,21.5,62.3,20.2,0.1,No
2023-09-03,Sunday,07:00-09:00,62,12.3,54.7,15.9,0,No
2023-09-03,Sunday,09:00-11:00,120,11.7,64.5,15.9,0,No
2023-09-03,Sunday,11:00-13:00,171,14.5,54.7,15.9,0,No
2023-09-03,Sunday,13:00-15:00,90,18.5,67.0,15.9,0,No
2023-09-03,Sunday,15:00-17:00,111,14.5,58.3,15.9,0,No
2023-09-03,Sunday,17:00-19:00,74,9.7,53.4,15.9,0,No
2023-09-04,Monday,07:00-09:00,55,9.8,54.6,16.6,1.7,Yes
2023-09-04,Monday,09:00-11:00,147,17.1,78.6,16.6,1.7,Yes
2023-09-04,Monday,11:00-13:00,134,15.7,62.6,16.6,1.7,Yes
2023-09-04,Monday,13:00-15:00,119,13.4,56.8,16.6,1.7,Yes
2023-09-04,Monday,15:00-17:00,123,15.1,72.3,16.6,1.7,Yes
2023-09-04,Monday,17:00-19:00,84,8.1,65.1,16.6,1.7,Yes
2023-09-05,Tuesday,07:00-09:00,43,18.0,52.9,9.4,3.0,No
2023-09-05,Tuesday,09:00-11:00,55,18.3,48.2,9.4,3.0,No
2023-09-05,Tuesday,11:00-13:00,108,12.4,61.5,9.4,3.0,No
2023-09-05,Tuesday,13:00-15:00,56,13.9,49.9,9.4,3.0,No
2023-09-05,Tuesday,15:00-17:00,55,16.7,54.2,9.4,3.0,No
2023-09-05,Tuesday,17:00-19:00,49,16.1,42.3,9.4,3.0,No
2023-09-06,Wednesday,07:00-09:00,48,8.7,74.6,22.4,0,No
2023-09-06,Wednesday,09:00-11:00,99,7.1,67.7,22.4,0,No
2023-09-06,Wednesday,11:00-13:00,157,16.7,68.1,22.4,0,No
2023-09-06,Wednesday,13:00-15:00,60,17.9,64.0,22.4,0,No
2023-09-06,Wednesday,15:00-17:00,108,11.5,48.9,22.4,0,No
2023-09-06,Wednesday,17:00-19:00,68,20.2,71.4,22.4,0,No
2023-09-07,Thursday,07:00-09:00,50,7.8,54.2,15.5,0,No
2023-09-07,Thursday,09:00-11:00,112,15.9,66.6,15.5,0,No
2023-09-07,Thursday,11:00-13:00,100,14.3,56.1,15.5,0,No
2023-09-07,Thursday,13:00-15:00,90,7.9,65.3,15.5,0,No
2023-09-07,Thursday,15:00-17:00,84,7.3,55.3,15.5,0,No
2023-09-07,Thursday,17:00-19:00,70,11.9,69.7,15.5,0,No
2023-09-08,Friday,07:00-09:00,42,14.5,60.2,14.7,5.2,No
2023-09-08,Friday,09:00-11:00,75,17.8,55.0,14.7,5.2,No
2023-09-08,Friday,11:00-13:00,88,10.7,59.8,14.7,5.2,No
2023-09-08,Friday,13:00-15:00,42,11.9,73.9,14.7,5.2,No
2023-09-08,Friday,15:00-17:00,63,11.9,63.4,14.7,5.2,No
2023-09-08,Friday,17:00-19:00,41,7.8,52.1,14.7,5.2,No
2023-09-09,Saturday,07:00-09:00,58,9.7,62.7,14.7,4.9,No
2023-09-09,Saturday,09:00-11:00,105,10.9,69.2,14.7,4.9,No
2023-09-09,Saturday,11:00-13:00,142,10.5,45.0,14.7,4.9,No
2023-09-09,Saturday,13:00-15:00,84,19.7,60.0,14.7,4.9,No
2023-09-09,Saturday,15:00-17:00,77,11.5,54.3,14.7,4.9,No
2023-09-09,Saturday,17:00-19:00,61,19.2,56.8,14.7,4.9,No
2023-09-10,Sunday,07:00-09:00,59,14.4,60.6,21.3,0,No
2023-09-10,Sunday,09:00-11:00,130,14.4,67.4,21.3,0,No
2023-09-10,Sunday,11:00-13:00,181,18.4,61.5,21.3,0,No
2023-09-10,Sunday,13:00-15:00,98,15.5,70.9,21.3,0,No
2023-09-10,Sunday,15:00-17:00,101,11.6,75.2,21.3,0,No
2023-09-10,Sunday,17:00-19:00,83,17.0,49.2,21.3,0,No
2023-09-11,Monday,07:00-09:00,50,14.8,48.2,25.6,0,No
2023-09-11,Monday,09:00-11:00,75,10.8,61.7,25.6,0,No
2023-09-11,Monday,11:00-13:00,164,12.2,58.8,25.6,0,No
2023-09-11,Monday,13:00-15:00,79,15.3,53.7,25.6,0,No
2023-09-11,Monday,15:00-17:00,81,13.6,63.5,25.6,0,No
2023-09-11,Monday,17:00-19:00,57,21.3,55.8,25.6,0,No
2023-09-12,Tuesday,07:00-09:00,43,24.0,61.4,16.7,8.3,No
2023-09-12,Tuesday,09:00-11:00,79,13.7,49.0,16.7,8.3,No
2023-09-12,Tuesday,11:00-13:00,118,9.7,66.6,16.7,8.3,No
2023-09-12,Tuesday,13:00-15:00,59,14.8,67.8,16.7,8.3,No
2023-09-12,Tuesday,15:00-17:00,60,9.5,75.5,16.7,8.3,No
2023-09-12,Tuesday,17:00-19:00,52,20.7,66.5,16.7,8.3,No
2023-09-13,Wednesday,07:00-09:00,35,15.6,70.6,23.2,4.0,No
2023-09-13,Wednesday,09:00-11:00,100,11.2,58.1,23.2,4.0,No
2023-09-13,Wednesday,11:00-13:00,127,14.3,72.6,23.2,4.0,No
2023-09-13,Wednesday,13:00-15:00,56,8.6,66.0,23.2,4.0,No
2023-09-13,Wednesday,15:00-17:00,60,11.0,62.9,23.2,4.0,No
2023-09-13,Wednesday,17:00-19:00,22,14.0,70.2,23.2,4.0,No
2023-09-14,Thursday,07:00-09:00,28,18.0,59.6,13.5,7.6,No
2023-09-14,Thursday,09:00-11:00,88,13.6,71.8,13.5,7.6,No
2023-09-14,Thursday,11:00-13:00,64,19.1,50.8,13.5,7.6,No
2023-09-14,Thursday,13:00-15:00,50,19.1,70.7,13.5,7.6,No
2023-09-14,Thursday,15:00-17:00,59,14.4,69.5,13.5,7.6,No
2023-09-14,Thursday,17:00-19:00,32,11.5,62.1,13.5,7.6,No
2023-09-15,Friday,07:00-09:00,60,18.5,55.3,15.8,0,No
2023-09-15,Friday,09:00-11:00,115,15.2,57.3,15.8,0,No
2023-09-15,Friday,11:00-13:00,127,15.8,59.6,15.8,0,No
2023-09-15,Friday,13:00-15:00,84,14.5,53.0,15.8,0,No
2023-09-15,Friday,15:00-17:00,71,5.6,64.9,15.8,0,No
2023-09-15,Friday,17:00-19:00,72,12.8,66.7,15.8,0,No
2023-09-16,Saturday,07:00-09:00,59,18.9,57.6,11.1,3.5,No
2023-09-16,Saturday,09:00-11:00,123,8.7,63.8,11.1,3.5,No
2023-09-16,Saturday,11:00-13:00,101,17.2,62.8,11.1,3.5,No
2023-09-16,Saturday,13:00-15:00,92,20.9,55.9,11.1,3.5,No
2023-09-16,Saturday,15:00-17:00,85,16.5,59.8,11.1,3.5,No
2023-09-16,Saturday,17:00-19:00,46,12.6,68.3,11.1,3.5,No
2023-09-17,Sunday,07:00-09:00,75,14.3,69.7,2.5,0,No
2023-09-17,Sunday,09:00-11:00,118,12.7,58.5,2.5,0,No
2023-09-17,Sunday,11:00-13:00,122,14.9,64.2,2.5,0,No
2023-09-17,Sunday,13:00-15:00,79,12.4,56.8,2.5,0,No
2023-09-17,Sunday,15:00-17:00,101,13.2,54.9,2.5,0,No
2023-09-17,Sunday,17:00-19:00,72,7.9,57.3,2.5,0,No
2023-09-18,Monday,07:00-09:00,42,15.2,66.2,18.3,0,No
2023-09-18,Monday,09:00-11:00,101,12.4,43.2,18.3,0,No
2023-09-18,Monday,11:00-13:00,78,8.6,75.2,18.3,0,No
2023-09-18,Monday,13:00-15:00,68,6.2,74.9,18.3,0,No
2023-09-18,Monday,15:00-17:00,83,11.1,72.6,18.3,0,No
2023-09-18,Monday,17:00-19:00,58,15.3,63.0,18.3,0,No
2023-09-19,Tuesday,07:00-09:00,27,15.2,45.8,9.5,6.2,No
2023-09-19,Tuesday,09:00-11:00,73,23.8,71.9,9.5,6.2,No
2023-09-19,Tuesday,11:00-13:00,78,6.6,69.5,9.5,6.2,No
2023-09-19,Tuesday,13:00-15:00,40,9.4,57.4,9.5,6.2,No
2023-09-19,Tuesday,15:00-17:00,47,15.3,50.7,9.5,6.2,No
2023-09-19,Tuesday,17:00-19:00,36,7.1,56.9,9.5,6.2,No
2023-09-20,Wednesday,07:00-09:00,48,6.0,57.9,13.4,0,No
2023-09-20,Wednesday,09:00-11:00,67,17.7,60.0,13.4,0,No
2023-09-20,Wednesday,11:00-13:00,118,7.4,63.5,13.4,0,No
2023-09-20,Wednesday,13:00-15:00,83,14.5,69.5,13.4,0,No
2023-09-20,Wednesday,15:00-17:00,94,24.1,61.4,13.4,0,No
2023-09-20,Wednesday,17:00-19:00,70,16.0,60.2,13.4,0,No
2023-09-21,Thursday,07:00-09:00,49,7.3,63.4,9.7,0,No
2023-09-21,Thursday,09:00-11:00,84,17.9,61.5,9.7,0,No
2023-09-21,Thursday,11:00-13:00,49,8.7,77.7,9.7,0,No
2023-09-21,Thursday,13:00-15:00,63,11.7,70.8,9.7,0,No
2023-09-21,Thursday,15:00-17:00,77,17.5,64.9,9.7,0,No
2023-09-21,Thursday,17:00-19:00,56,18.3,67.6,9.7,0,No
2023-09-22,Friday,07:00-09:00,26,13.3,54.0,18.6,3.5,No
2023-09-22,Friday,09:00-11:00,76,12.5,57.8,18.6,3.5,No
2023-09-22,Friday,11:00-13:00,130,16.7,65.7,18.6,3.5,No
2023-09-22,Friday,13:00-15:00,53,23.9,45.5,18.6,3.5,No
2023-09-22,Friday,15:00-17:00,83,16.9,66.4,18.6,3.5,No
2023-09-22,Friday,17:00-19:00,63,7.3,66.0,18.6,3.5,No
2023-09-23,Saturday,07:00-09:00,69,11.4,59.0,13.7,0,No
2023-09-23,Saturday,09:00-11:00,147,13.6,62.7,13.7,0,No
2023-09-23,Saturday,11:00-13:00,149,16.1,68.5,13.7,0,No
2023-09-23,Saturday,13:00-15:00,84,14.5,52.2,13.7,0,No
2023-09-23,Saturday,15:00-17:00,106,11.8,69.9,13.7,0,No
2023-09-23,Saturday,17:00-19:00,56,19.0,54.1,13.7,0,No
2023-09-24,Sunday,07:00-09:00,63,16.8,70.0,10.4,0.8,No
2023-09-24,Sunday,09:00-11:00,129,15.1,61.2,10.4,0.8,No
2023-09-24,Sunday,11:00-13:00,157,16.7,76.7,10.4,0.8,No
2023-09-24,Sunday,13:00-15:00,102,19.3,56.9,10.4,0.8,No
2023-09-24,Sunday,15:00-17:00,107,16.3,67.8,10.4,0.8,No
2023-09-24,Sunday,17:00-19:00,71,20.0,55.4,10.4,0.8,No
2023-09-25,Monday,07:00-09:00,52,13.3,63.7,31.2,3.4,No
2023-09-25,Monday,09:00-11:00,95,19.3,50.4,31.2,3.4,No
2023-09-25,Monday,11:00-13:00,119,15.2,57.1,31.2,3.4,No
2023-09-25,Monday,13:00-15:00,78,14.7,51.4,31.2,3.4,No
2023-09-25,Monday,15:00-17:00,113,21.4,51.5,31.2,3.4,No
2023-09-25,Monday,17:00-19:00,58,11.6,61.5,31.2,3.4,No
2023-09-26,Tuesday,07:00-09:00,31,10.2,70.3,19.8,11.2,No
2023-09-26,Tuesday,09:00-11:00,62,14.4,65.4,19.8,11.2,No
2023-09-26,Tuesday,11:00-13:00,54,13.8,42.8,19.8,11.2,No
2023-09-26,Tuesday,13:00-15:00,47,17.9,62.8,19.8,11.2,No
2023-09-26,Tuesday,15:00-17:00,23,18.9,68.1,19.8,11.2,No
2023-09-26,Tuesday,17:00-19:00,44,13.5,64.7,19.8,11.2,No
2023-09-27,Wednesday,07:00-09:00,53,20.2,53.5,26.0,0.1,No
2023-09-27,Wednesday,09:00-11:00,80,14.5,61.0,26.0,0.1,No
2023-09-27,Wednesday,11:00-13:00,158,12.6,63.9,26.0,0.1,No
2023-09-27,Wednesday,13:00-15:00,78,15.4,57.9,26.0,0.1,No
2023-09-27,Wednesday,15:00-17:00,109,14.3,67.7,26.0,0.1,No
2023-09-27,Wednesday,17:00-19:00,72,19.2,64.6,26.0,0.1,No
2023-09-28,Thursday,07:00-09:00,30,19.3,65.7,18.3,8.4,No
2023-09-28,Thursday,09:00-11:00,52,16.2,70.6,18.3,8.4,No
2023-09-28,Thursday,11:00-13:00,103,19.9,58.3,18.3,8.4,No
2023-09-28,Thursday,13:00-15:00,41,20.3,55.6,18.3,8.4,No
2023-09-28,Thursday,15:00-17:00,69,14.5,55.6,18.3,8.4,No
2023-09-28,Thursday,17:00-19:00,46,17.0,52.6,18.3,8.4,No
2023-09-29,Friday,07:00-09:00,53,14.8,61.6,16.8,2.2,No
2023-09-29,Friday,09:00-11:00,79,9.8,67.5,16.8,2.2,No
2023-09-29,Friday,11:00-13:00,110,7.6,63.8,16.8,2.2,No
2023-09-29,Friday,13:00-15:00,73,12.4,66.6,16.8,2.2,No
2023-09-29,Friday,15:00-17:00,73,14.7,70.8,16.8,2.2,No
2023-09-29,Friday,17:00-19:00,51,6.6,70.7,16.8,2.2,No
2023-09-30,Saturday,07:00-09:00,43,13.9,45.0,0.3,4.9,No
2023-09-30,Saturday,09:00-11:00,91,13.8,69.1,0.3,4.9,No
2023-09-30,Saturday,11:00-13:00,56,11.5,60.2,0.3,4.9,No
2023-09-30,Saturday,13:00-15:00,61,6.5,62.7,0.3,4.9,No
2023-09-30,Saturday,15:00-17:00,69,13.1,47.6,0.3,4.9,No
2023-09-30,Saturday,17:00-19:00,50,17.7,71.2,0.3,4.9,No
2023-10-01,Sunday,07:00-09:00,61,19.4,62.0,14.5,0,No
2023-10-01,Sunday,09:00-11:00,139,13.6,55.3,14.5,0,No
2023-10-01,Sunday,11:00-13:00,149,9.7,53.9,14.5,0,No
2023-10-01,Sunday,13:00-15:00,90,17.1,61.5,14.5,0,No
2023-10-01,Sunday,15:00-17:00,123,11.9,58.8,14.5,0,No
2023-10-01,Sunday,17:00-19:00,81,13.3,46.5,14.5,0,No
2023-10-02,Monday,07:00-09:00,37,8.8,63.3,14.8,0,No
2023-10-02,Monday,09:00-11:00,93,9.0,50.6,14.8,0,No
2023-10-02,Monday,11:00-13:00,116,18.0,71.1,14.8,0,No
2023-10-02,Monday,13:00-15:00,74,15.6,58.0,14.8,0,No
2023-10-02,Monday,15:00-17:00,109,6.2,41.2,14.8,0,No
2023-10-02,Monday,17:00-19:00,74,11.0,63.8,14.8,0,No
2023-10-03,Tuesday,07:00-09:00,28,10.0,47.9,2.7,4.4,No
2023-10-03,Tuesday,09:00-11:00,114,15.4,68.7,2.7,4.4,No
2023-10-03,Tuesday,11:00-13:00,106,9.0,58.5,2.7,4.4,No
2023-10-03,Tuesday,13:00-15:00,54,18.2,51.3,2.7,4.4,No
2023-10-03,Tuesday,15:00-17:00,58,21.0,60.4,2.7,4.4,No
2023-10-03,Tuesday,17:00-19:00,42,12.3,61.0,2.7,4.4,No
2023-10-04,Wednesday,07:00-09:00,61,18.3,67.2,29.9,0.8,No
2023-10-04,Wednesday,09:00-11:00,115,9.1,65.0,29.9,0.8,No
2023-10-04,Wednesday,11:00-13:00,176,10.1,67.0,29.9,0.8,No
2023-10-04,Wednesday,13:00-15:00,80,17.5,46.9,29.9,0.8,No
2023-10-04,Wednesday,15:00-17:00,85,13.8,56.2,29.9,0.8,No
2023-10-04,Wednesday,17:00-19:00,48,16.1,74.5,29.9,0.8,No
2023-10-05,Thursday,07:00-09:00,30,12.1,71.4,1.3,0.9,No
2023-10-05,Thursday,09:00-11:00,84,8.0,59.0,1.3,0.9,No
2023-10-05,Thursday,11:00-13:00,108,14.0,68.6,1.3,0.9,No
2023-10-05,Thursday,13:00-15:00,77,8.8,50.1,1.3,0.9,No
2023-10-05,Thursday,15:00-17:00,75,23.1,59.9,1.3,0.9,No
2023-10-05,Thursday,17:00-19:00,36,18.0,59.7,1.3,0.9,No
2023-10-06,Friday,07:00-09:00,49,13.2,54.5,15.7,3.2,No
2023-10-06,Friday,09:00-11:00,96,10.0,66.3,15.7,3.2,No
2023-10-06,Friday,11:00-13:00,88,19.8,61.0,15.7,3.2,No
2023-10-06,Friday,13:00-15:00,69,12.5,50.5,15.7,3.2,No
2023-10-06,Friday,15:00-17:00,80,20.3,59.5,15.7,3.2,No
2023-10-06,Friday,17:00-19:00,49,14.1,57.6,15.7,3.2,No
2023-10-07,Saturday,07:00-09:00,77,12.1,69.9,10.3,2.3,No
2023-10-07,Saturday,09:00-11:00,108,16.2,69.0,10.3,2.3,No
2023-10-07,Saturday,11:00-13:00,122,12.4,58.6,10.3,2.3,No
2023-10-07,Saturday,13:00-15:00,93,16.1,60.6,10.3,2.3,No
2023-10-07,Saturday,15:00-17:00,79,17.7,51.7,10.3,2.3,No
2023-10-07,Saturday,17:00-19:00,60,14.6,66.3,10.3,2.3,No
2023-10-08,Sunday,07:00-09:00,43,10.3,48.4,13.9,5.5,No
2023-10-08,Sunday,09:00-11:00,95,11.6,58.6,13.9,5.5,No
2023-10-08,Sunday,11:00-13:00,87,16.8,51.4,13.9,5.5,No
2023-10-08,Sunday,13:00-15:00,72,18.7,75.6,13.9,5.5,No
2023-10-08,Sunday,15:00-17:00,89,7.6,75.8,13.9,5.5,No
2023-10-08,Sunday,17:00-19:00,43,21.4,65.9,13.9,5.5,No
2023-10-09,Monday,07:00-09:00,28,15.1,58.0,14.6,7.6,No
2023-10-09,Monday,09:00-11:00,35,10.7,62.5,14.6,7.6,No
2023-10-09,Monday,11:00-13:00,73,13.8,59.7,14.6,7.6,No
2023-10-09,Monday,13:00-15:00,20,16.0,57.5,14.6,7.6,No
2023-10-09,Monday,15:00-17:00,69,10.2,59.5,14.6,7.6,No
2023-10-09,Monday,17:00-19:00,30,15.8,63.3,14.6,7.6,No
2023-10-10,Tuesday,07:00-09:00,46,5.4,57.5,16.9,0,No
2023-10-10,Tuesday,09:00-11:00,85,12.5,56.7,16.9,0,No
2023-10-10,Tuesday,11:00-13:00,115,14.5,59.9,16.9,0,No
2023-10-10,Tuesday,13:00-15:00,60,11.6,59.1,16.9,0,No
2023-10-10,Tuesday,15:00-17:00,75,15.3,77.0,16.9,0,No
2023-10-10,Tuesday,17:00-19:00,58,8.6,62.8,16.9,0,No
2023-10-11,Wednesday,07:00-09:00,51,9.7,65.7,5.0,0,No
2023-10-11,Wednesday,09:00-11:00,87,17.0,52.2,5.0,0,No
2023-10-11,Wednesday,11:00-13:00,111,15.0,67.8,5.0,0,No
2023-10-11,Wednesday,13:00-15:00,64,8.5,55.9,5.0,0,No
2023-10-11,Wednesday,15:00-17:00,54,9.5,61.5,5.0,0,No
2023-10-11,Wednesday,17:00-19:00,49,11.4,55.1,5.0,0,No
2023-10-12,Thursday,07:00-09:00,41,14.9,66.5,-0.5,3.9,No
2023-10-12,Thursday,09:00-11:00,41,6.1,69.3,-0.5,3.9,No
2023-10-12,Thursday,11:00-13:00,83,16.5,57.1,-0.5,3.9,No
2023-10-12,Thursday,13:00-15:00,43,12.9,70.0,-0.5,3.9,No
2023-10-12,Thursday,15:00-17:00,74,14.8,67.8,-0.5,3.9,No
2023-10-12,Thursday,17:00-19:00,34,12.5,55.2,-0.5,3.9,No
2023-10-13,Friday,07:00-09:00,49,10.5,58.4,21.3,1.3,No
2023-10-13,Friday,09:00-11:00,73,14.3,57.3,21.3,1.3,No
2023-10-13,Friday,11:00-13:00,79,11.1,54.2,21.3,1.3,No
2023-10-13,Friday,13:00-15:00,57,14.1,48.1,21.3,1.3,No
2023-10-13,Friday,15:00-17:00,92,18.2,68.3,21.3,1.3,No
2023-10-13,Friday,17:00-19:00,63,7.0,58.6,21.3,1.3,No
2023-10-14,Saturday,07:00-09:00,58,22.3,68.9,21.8,1.3,No
2023-10-14,Saturday,09:00-11:00,138,9.9,54.1,21.8,1.3,No
2023-10-14,Saturday,11:00-13:00,158,11.3,67.7,21.8,1.3,No
2023-10-14,Saturday,13:00-15:00,89,11.8,69.3,21.8,1.3,No
2023-10-14,Saturday,15:00-17:00,109,15.8,62.7,21.8,1.3,No
2023-10-14,Saturday,17:00-19:00,80,15.3,68.4,21.8,1.3,No
2023-10-15,Sunday,07:00-09:00,49,18.9,66.9,3.5,1.8,No
2023-10-15,Sunday,09:00-11:00,125,15.6,63.6,3.5,1.8,No
2023-10-15,Sunday,11:00-13:00,117,5.4,53.9,3.5,1.8,No
2023-10-15,Sunday,13:00-15:00,60,16.2,67.8,3.5,1.8,No
2023-10-15,Sunday,15:00-17:00,88,15.7,50.4,3.5,1.8,No
2023-10-15,Sunday,17:00-19:00,76,13.3,45.7,3.5,1.8,No
2023-10-16,Monday,07:00-09:00,55,13.4,64.4,18.3,0,No
2023-10-16,Monday,09:00-11:00,127,14.1,66.6,18.3,0,No
2023-10-16,Monday,11:00-13:00,123,14.0,64.0,18.3,0,No
2023-10-16,Monday,13:00-15:00,94,15.6,78.0,18.3,0,No
2023-10-16,Monday,15:00-17:00,62,16.7,66.1,18.3,0,No
2023-10-16,Monday,17:00-19:00,66,21.7,58.5,18.3,0,No
2023-10-17,Tuesday,07:00-09:00,11,9.0,63.8,6.4,2.5,No
2023-10-17,Tuesday,09:00-11:00,87,10.0,61.1,6.4,2.5,No
2023-10-17,Tuesday,11:00-13:00,57,10.1,57.3,6.4,2.5,No
2023-10-17,Tuesday,13:00-15:00,66,15.1,54.7,6.4,2.5,No
2023-10-17,Tuesday,15:00-17:00,74,10.0,50.0,6.4,2.5,No
2023-10-17,Tuesday,17:00-19:00,64,14.5,71.9,6.4,2.5,No
2023-10-18,Wednesday,07:00-09:00,36,20.8,57.8,25.9,4.9,No
2023-10-18,Wednesday,09:00-11:00,59,12.4,60.3,25.9,4.9,No
2023-10-18,Wednesday,11:00-13:00,155,8.2,59.4,25.9,4.9,No
2023-10-18,Wednesday,13:00-15:00,52,19.9,71.2,25.9,4.9,No
2023-10-18,Wednesday,15:00-17:00,78,17.7,55.5,25.9,4.9,No
2023-10-18,Wednesday,17:00-19:00,27,15.2,56.9,25.9,4.9,No
2023-10-19,Thursday,07:00-09:00,23,15.1,59.5,13.2,9.6,No
2023-10-19,Thursday,09:00-11:00,59,14.8,62.0,13.2,9.6,No
2023-10-19,Thursday,11:00-13:00,49,15.8,69.2,13.2,9.6,No
2023-10-19,Thursday,13:00-15:00,40,13.6,59.2,13.2,9.6,No
2023-10-19,Thursday,15:00-17:00,34,21.9,61.0,13.2,9.6,No
2023-10-19,Thursday,17:00-19:00,45,14.8,60.9,13.2,9.6,No
2023-10-20,Friday,07:00-09:00,44,11.9,52.6,8.1,0,No
2023-10-20,Friday,09:00-11:00,102,11.7,73.5,8.1,0,No
2023-10-20,Friday,11:00-13:00,103,16.7,64.9,8.1,0,No
2023-10-20,Friday,13:00-15:00,54,8.3,69.5,8.1,0,No
2023-10-20,Friday,15:00-17:00,97,13.3,75.8,8.1,0,No
2023-10-20,Friday,17:00-19:00,33,20.3,66.4,8.1,0,No
2023-10-21,Saturday,07:00-09:00,59,14.6,57.9,3.2,0,No
2023-10-21,Saturday,09:00-11:00,118,17.8,83.0,3.2,0,No
2023-10-21,Saturday,11:00-13:00,147,2.0,63.0,3.2,0,No
2023-10-21,Saturday,13:00-15:00,85,19.8,56.4,3.2,0,No
2023-10-21,Saturday,15:00-17:00,97,15.5,51.8,3.2,0,No
2023-10-21,Saturday,17:00-19:00,77,11.1,48.7,3.2,0,No
2023-10-22,Sunday,07:00-09:00,50,11.9,60.1,8.3,5.1,No
2023-10-22,Sunday,09:00-11:00,104,11.2,64.6,8.3,5.1,No
2023-10-22,Sunday,11:00-13:00,128,15.7,64.3,8.3,5.1,No
2023-10-22,Sunday,13:00-15:00,84,13.0,59.4,8.3,5.1,No
2023-10-22,Sunday,15:00-17:00,78,14.5,61.2,8.3,5.1,No
2023-10-22,Sunday,17:00-19:00,78,18.7,65.8,8.3,5.1,No
2023-10-23,Monday,07:00-09:00,69,14.1,69.1,13.5,0.4,No
2023-10-23,Monday,09:00-11:00,92,11.5,75.5,13.5,0.4,No
2023-10-23,Monday,11:00-13:00,94,12.4,66.5,13.5,0.4,No
